"tag_key","tag_value","language","label"
"seamark:sea_area:category","abyssal_plain","it","piana abissale"
"seamark:sea_area:category","abyssal_plain","ja","深海平原"
"seamark:sea_area:category","abyssal_plain","ko","심해저 평원"
"seamark:sea_area:category","abyssal_plain","lv","abisālais līdzenums"
"seamark:sea_area:category","abyssal_plain","nb","dyphavsslette"
"seamark:sea_area:category","abyssal_plain","nl","abyssale vlakte"
"seamark:sea_area:category","abyssal_plain","pl","równina abisalna"
"seamark:sea_area:category","abyssal_plain","pt","planície abissal"
"seamark:sea_area:category","abyssal_plain","ru","абиссальная равнина"
"seamark:sea_area:category","abyssal_plain","sl","abisalna ravnina"
"seamark:sea_area:category","abyssal_plain","sv","djuphavsslätt"
"seamark:sea_area:category","abyssal_plain","ta","கடலடிச் சமவெளி"
"seamark:sea_area:category","abyssal_plain","th","ที่ราบก้นสมุทร"
"seamark:sea_area:category","abyssal_plain","tr","abisal düzlük"
"seamark:sea_area:category","abyssal_plain","uk","абісальна рівнина"
"seamark:sea_area:category","abyssal_plain","vi","đồng bằng biển thẳm"
"seamark:sea_area:category","abyssal_plain","zh","深海平原"
"seamark:small_craft_facility:category","slipway","ar","منزلق"
"seamark:small_craft_facility:category","slipway","be","стапель"
"seamark:small_craft_facility:category","slipway","bg","стапел"
"seamark:small_craft_facility:category","slipway","ca","grada (nàutica)"
"seamark:small_craft_facility:category","slipway","da","slæbested"
"seamark:small_craft_facility:category","slipway","de","slipanlage"
"seamark:small_craft_facility:category","slipway","el","νεωλκείο"
"seamark:small_craft_facility:category","slipway","en","slipway"
"seamark:small_craft_facility:category","slipway","es","grada"
"seamark:small_craft_facility:category","slipway","et","elling"
"seamark:small_craft_facility:category","slipway","fi","veneenlaskupaikka"
"seamark:small_craft_facility:category","slipway","fr","cale"
"seamark:small_craft_facility:category","slipway","he","ממשה"
"seamark:small_craft_facility:category","slipway","id","slipway"
"seamark:small_craft_facility:category","slipway","it","squero"
"seamark:small_craft_facility:category","slipway","ja","船台"
"seamark:small_craft_facility:category","slipway","ko","슬립웨이"
"seamark:small_craft_facility:category","slipway","nb","slipp"
"seamark:small_craft_facility:category","slipway","nl","trailerhelling"
"seamark:small_craft_facility:category","slipway","pl","pochylnia"
"seamark:small_craft_facility:category","slipway","pt","plano inclinado"
"seamark:small_craft_facility:category","slipway","ru","стапель"
"seamark:small_craft_facility:category","slipway","sl","splavna drča"
"seamark:small_craft_facility:category","slipway","sv","slip"
"seamark:small_craft_facility:category","slipway","tr","kızak"
"seamark:small_craft_facility:category","slipway","uk","стапель"
"seamark:small_craft_facility:category","slipway","zh","滑道"
"seamark:type","bridge","af","brug"
"seamark:type","bridge","ar","جسر"
"seamark:type","bridge","be","мост"
"seamark:type","bridge","bg","мост"
"seamark:type","bridge","ca","pont"
"seamark:type","bridge","cs","most"
"seamark:type","bridge","da","bro"
"seamark:type","bridge","de","brücke"
"seamark:type","bridge","de-ch","brücke"
"seamark:type","bridge","el","γέφυρα"
"seamark:type","bridge","en","bridge"
"seamark:type","bridge","en-ca","bridge"
"seamark:type","bridge","en-gb","bridge"
"seamark:type","bridge","es","puente"
"seamark:type","bridge","et","sild"
"seamark:type","bridge","fa","پل"
"seamark:type","bridge","fi","silta"
"seamark:type","bridge","fr","pont"
"seamark:type","bridge","he","גשר"
"seamark:type","bridge","hi","सेतु"
"seamark:type","bridge","hr","most"
"seamark:type","bridge","hu","híd"
"seamark:type","bridge","id","jembatan"
"seamark:type","bridge","it","ponte"
"seamark:type","bridge","ja","橋"
"seamark:type","bridge","kn","ಸೇತುವೆ"
"seamark:type","bridge","ko","다리"
"seamark:type","bridge","lt","tiltas"
"seamark:type","bridge","lv","tilts"
"seamark:type","bridge","ml","പാലം"
"seamark:type","bridge","mr","पूल"
"seamark:type","bridge","ms","jambatan"
"seamark:type","bridge","nb","bro"
"seamark:type","bridge","nl","brug"
"seamark:type","bridge","pl","most"
"seamark:type","bridge","pt","ponte"
"seamark:type","bridge","pt-br","ponte"
"seamark:type","bridge","ro","pod"
"seamark:type","bridge","ru","мост"
"seamark:type","bridge","sk","most"
"seamark:type","bridge","sl","most"
"seamark:type","bridge","sv","bro"
"seamark:type","bridge","ta","பாலம்"
"seamark:type","bridge","th","สะพาน"
"seamark:type","bridge","tr","köprü"
"seamark:type","bridge","uk","міст"
"seamark:type","bridge","ur","پُل"
"seamark:type","bridge","vi","cầu"
"seamark:type","bridge","zh","桥"
"seamark:type","bridge","zh-cn","桥"
"seamark:type","bridge","zh-hk","橋"
"seamark:type","bridge","zh-tw","橋"
"seamark:type","harbour","ar","مرفأ"
"seamark:type","harbour","be","гавань"
"seamark:type","harbour","bg","естествено пристанище"
"seamark:type","harbour","ca","refugi marítim"
"seamark:type","harbour","da","havn"
"seamark:type","harbour","de","hafen"
"seamark:type","harbour","el","λιμάνι"
"seamark:type","harbour","en","harbor"
"seamark:type","harbour","en-ca","harbour"
"seamark:type","harbour","en-gb","harbour"
"seamark:type","harbour","es","refugio marítimo"
"seamark:type","harbour","et","looduslik sadam"
"seamark:type","harbour","fa","لنگرگاه"
"seamark:type","harbour","fi","luonnonsatama"
"seamark:type","harbour","fr","havre"
"seamark:type","harbour","he","מעגן"
"seamark:type","harbour","hi","बन्दरगाह"
"seamark:type","harbour","hu","kikötő"
"seamark:type","harbour","it","porto"
"seamark:type","harbour","ja","泊地"
"seamark:type","harbour","ko","항만"
"seamark:type","harbour","lt","uostas"
"seamark:type","harbour","ml","തുറമുഖം"
"seamark:type","harbour","ms","pelabuhan"
"seamark:type","harbour","nb","havn"
"seamark:type","harbour","nl","haven"
"seamark:type","harbour","pl","przystań"
"seamark:type","harbour","pt","abra"
"seamark:type","harbour","ro","port"
"seamark:type","harbour","ru","гавань"
"seamark:type","harbour","sl","pristan"
"seamark:type","harbour","sv","naturhamn"
"seamark:type","harbour","ta","harbour"
"seamark:type","harbour","th","อ่าวจอดเรือ"
"seamark:type","harbour","tr","havan (coğrafya)"
"seamark:type","harbour","uk","гавань"
"seamark:type","harbour","vi","cảng"
"seamark:type","harbour","zh","港灣"
"seamark:type","marine_farm","be","марыкультура"
"seamark:type","marine_farm","ca","maricultura"
"seamark:type","marine_farm","de","marikultur"
"seamark:type","marine_farm","en","mariculture"
"seamark:type","marine_farm","es","maricultura"
"seamark:type","marine_farm","et","marikultuur"
"seamark:type","marine_farm","fa","کشاورزی دریایی"
"seamark:type","marine_farm","fr","mariculture"
"seamark:type","marine_farm","hr","marikultura"
"seamark:type","marine_farm","id","marikultur"
"seamark:type","marine_farm","it","maricultura"
"seamark:type","marine_farm","ja","海洋牧場"
"seamark:type","marine_farm","ko","가두리 양식"
"seamark:type","marine_farm","ml","കേജ് കൾച്ചർ"
"seamark:type","marine_farm","nb","havbruk"
"seamark:type","marine_farm","nl","mariculture"
"seamark:type","marine_farm","pl","marikultura"
"seamark:type","marine_farm","pt","maricultura"
"seamark:type","marine_farm","ro","maricultură"
"seamark:type","marine_farm","ru","марикультура"
"seamark:type","marine_farm","uk","марикультура"
"seamark:type","marine_farm","zh","海水養殖"
"seamark:type","mooring","ca","amarratge"
"seamark:type","mooring","da","fortøjning"
"seamark:type","mooring","de","anlegemanöver"
"seamark:type","mooring","el","ελλιμενισμός"
"seamark:type","mooring","en","mooring"
"seamark:type","mooring","es","jarcia de amarre"
"seamark:type","mooring","et","sildumine"
"seamark:type","mooring","fa","مهارگاه"
"seamark:type","mooring","fr","amarrage"
"seamark:type","mooring","he","היקשרות"
"seamark:type","mooring","id","tambat"
"seamark:type","mooring","it","ormeggio"
"seamark:type","mooring","ja","係留"
"seamark:type","mooring","lt","švartavimas"
"seamark:type","mooring","lv","tauvošanās"
"seamark:type","mooring","nb","fortøyning"
"seamark:type","mooring","nl","afmeren"
"seamark:type","mooring","pl","cumowanie"
"seamark:type","mooring","pt","amarra"
"seamark:type","mooring","ru","швартовка"
"seamark:type","mooring","sv","förtöjning"
"seamark:type","mooring","uk","швартові пристрої"
"seamark:type","mooring","zh","繫泊"
"seamark:type","rock","af","klip"
"seamark:type","rock","ar","صخر"
"seamark:type","rock","be","горная парода"
"seamark:type","rock","bg","скала"
"seamark:type","rock","ca","roca"
"seamark:type","rock","cs","hornina"
"seamark:type","rock","da","klippe"
"seamark:type","rock","de","gestein"
"seamark:type","rock","de-ch","gestein"
"seamark:type","rock","el","πέτρωμα"
"seamark:type","rock","en","rock"
"seamark:type","rock","en-ca","rock"
"seamark:type","rock","en-gb","rock"
"seamark:type","rock","es","roca"
"seamark:type","rock","et","kivim"
"seamark:type","rock","fa","سنگ (زمینشناسی)"
"seamark:type","rock","fi","kivi"
"seamark:type","rock","fr","roche"
"seamark:type","rock","he","סלע"
"seamark:type","rock","hi","शैल"
"seamark:type","rock","hr","stijena"
"seamark:type","rock","hu","kőzet"
"seamark:type","rock","id","batu"
"seamark:type","rock","it","roccia"
"seamark:type","rock","ja","岩石"
"seamark:type","rock","kn","ಕಲ್ಲು"
"seamark:type","rock","ko","암석"
"seamark:type","rock","lt","uoliena"
"seamark:type","rock","lv","iezis"
"seamark:type","rock","ml","പാറ"
"seamark:type","rock","mr","खडक"
"seamark:type","rock","ms","batu"
"seamark:type","rock","nb","bergart"
"seamark:type","rock","nl","rots of gesteente"
"seamark:type","rock","pl","skała"
"seamark:type","rock","pt","rocha"
"seamark:type","rock","pt-br","rocha"
"seamark:type","rock","ro","piatră"
"seamark:type","rock","ru","горная порода"
"seamark:type","rock","sk","hornina"
"seamark:type","rock","sl","kamnina"
"seamark:type","rock","sv","bergart"
"seamark:type","rock","ta","பாறை"
"seamark:type","rock","th","หิน"
"seamark:type","rock","tr","kayaç"
"seamark:type","rock","uk","гірська порода"
"seamark:type","rock","ur","حجر"
"seamark:type","rock","vi","đá"
"seamark:type","rock","zh","岩石"
"seamark:type","rock","zh-cn","岩石"
"service","aircraft_control","ar","برج مراقبة"
"service","aircraft_control","ca","torre de control"
"service","aircraft_control","cs","řídicí věž"
"service","aircraft_control","da","kontroltårn"
"service","aircraft_control","de","tower"
"service","aircraft_control","el","πύργος ελέγχου"
"service","aircraft_control","en","control tower"
"service","aircraft_control","es","torre de control"
